filename,width,height,class,xmin,ymin,xmax,ymax
ea87ffff22c14e7a_jpg.rf.cf35a582270b7a1960329c6824a763d6.jpg,240,240,Truck,0,29,58,105
ea87ffff22c14e7a_jpg.rf.cf35a582270b7a1960329c6824a763d6.jpg,240,240,Car,51,39,123,103
ea87ffff22c14e7a_jpg.rf.cf35a582270b7a1960329c6824a763d6.jpg,240,240,Truck,136,34,156,50
29d4a1543ff5d6c0_jpg.rf.d181cd1429b52e082e9697bab7f63dc5.jpg,240,240,Car,0,40,225,212
cd6745ae4dc907c8_jpg.rf.c6b44ad2be12dd20bf4566579ea738b0.jpg,240,240,Car,4,61,212,195
f346d416e5980473_jpg.rf.c23a64e5934b8323f9a1ba164f246adf.jpg,240,240,Truck,116,166,155,203
f346d416e5980473_jpg.rf.c23a64e5934b8323f9a1ba164f246adf.jpg,240,240,Truck,157,177,178,198
86f2efc6efadba44_jpg.rf.d2efd516f1c708b65500beebe35d6c0a.jpg,240,240,Car,7,100,168,232
5092b95a87fc6615_jpg.rf.cc6b755eda6eec72df19ee62866dc6a9.jpg,240,240,Car,0,12,239,239
741f24cb0476ebec_jpg.rf.c35e9aa4221caffd0d78e3d17f25194f.jpg,240,240,Ambulance,3,94,107,177
741f24cb0476ebec_jpg.rf.c35e9aa4221caffd0d78e3d17f25194f.jpg,240,240,Ambulance,84,103,178,172
741f24cb0476ebec_jpg.rf.c35e9aa4221caffd0d78e3d17f25194f.jpg,240,240,Ambulance,149,112,225,168
5d06268dea00edf0_jpg.rf.caff5af1975d1a2644849bbf742e2898.jpg,240,240,Car,21,100,214,188
6e85d4ef31b5eed3_jpg.rf.d223d2f2508d6f97183e48bfa8046b52.jpg,240,240,Car,0,38,211,222
6e85d4ef31b5eed3_jpg.rf.d223d2f2508d6f97183e48bfa8046b52.jpg,240,240,Car,209,86,229,119
ef56d52ee436d7ab_jpg.rf.de9ce7b96cae7543a2f2642685a98dd1.jpg,240,240,Car,20,160,128,199
ef56d52ee436d7ab_jpg.rf.de9ce7b96cae7543a2f2642685a98dd1.jpg,240,240,Car,21,117,123,154
ef56d52ee436d7ab_jpg.rf.de9ce7b96cae7543a2f2642685a98dd1.jpg,240,240,Car,129,122,239,202
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,90,67,179,164
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,109,60,120,70
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,124,60,139,73
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,80,61,98,78
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,54,60,69,79
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,67,62,81,79
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,148,61,169,80
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,190,57,226,95
image_0475_jpg.rf.c43517e05c1053a96a8ddde3ce7b1d3a.jpg,240,240,Car,167,61,202,98
6748012dbea5b042_jpg.rf.d514bf30cbc75feb3346c87f5b646d3a.jpg,240,240,Ambulance,12,47,225,192
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,203,92,239,153
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,0,70,20,79
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,0,75,37,100
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,0,67,153,176
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,1,80,71,95
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,10,73,220,222
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,65,77,84,84
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,162,52,234,112
a427d2734cc7e939_jpg.rf.e3aa1b7057663d9afb2171dd86b49c3e.jpg,240,240,Car,219,69,240,97
d50d7d05ebcb572c_jpg.rf.e7f123204351f4191fe803aea0b8b892.jpg,240,240,Motorcycle,0,91,123,198
image_0470_jpg.rf.d0981c538f119d726e8a61fd6d557361.jpg,240,240,Car,94,61,162,152
image_0470_jpg.rf.d0981c538f119d726e8a61fd6d557361.jpg,240,240,Car,78,55,97,76
image_0470_jpg.rf.d0981c538f119d726e8a61fd6d557361.jpg,240,240,Car,59,56,80,80
image_0470_jpg.rf.d0981c538f119d726e8a61fd6d557361.jpg,240,240,Car,36,60,60,80
image_0470_jpg.rf.d0981c538f119d726e8a61fd6d557361.jpg,240,240,Car,170,54,239,105
5be78746b65e3113_jpg.rf.d66428a2099b4b7640fcb2d4e079e5ce.jpg,240,240,Ambulance,0,85,20,148
5be78746b65e3113_jpg.rf.d66428a2099b4b7640fcb2d4e079e5ce.jpg,240,240,Ambulance,29,63,135,154
5be78746b65e3113_jpg.rf.d66428a2099b4b7640fcb2d4e079e5ce.jpg,240,240,Ambulance,104,67,208,155
8d425cb54d74abeb_jpg.rf.d6465d86be77b4eb5f65687ec3eb05b6.jpg,240,240,Car,10,173,187,239
8d425cb54d74abeb_jpg.rf.d6465d86be77b4eb5f65687ec3eb05b6.jpg,240,240,Car,208,192,239,239
fedcf2c1a78c1446_jpg.rf.eb05732003fcae6fbad45213f58556df.jpg,240,240,Car,203,171,213,181
fedcf2c1a78c1446_jpg.rf.eb05732003fcae6fbad45213f58556df.jpg,240,240,Car,158,167,200,191
fedcf2c1a78c1446_jpg.rf.eb05732003fcae6fbad45213f58556df.jpg,240,240,Car,3,154,81,207
fedcf2c1a78c1446_jpg.rf.eb05732003fcae6fbad45213f58556df.jpg,240,240,Car,98,168,158,223
image_0459_jpg.rf.f1b709b0d0be44620ce37ae348aa5664.jpg,240,240,Car,57,69,173,177
image_0459_jpg.rf.f1b709b0d0be44620ce37ae348aa5664.jpg,240,240,Truck,85,56,107,77
image_0459_jpg.rf.f1b709b0d0be44620ce37ae348aa5664.jpg,240,240,Truck,123,50,152,85
image_0459_jpg.rf.f1b709b0d0be44620ce37ae348aa5664.jpg,240,240,Truck,170,57,202,95
image_0459_jpg.rf.f1b709b0d0be44620ce37ae348aa5664.jpg,240,240,Truck,193,46,239,131
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,0,58,49,123
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,23,39,239,234
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,142,24,185,49
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,184,21,223,52
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,101,21,145,53
3e485b3cb8cb0739_jpg.rf.e581ffd716d64c02ed2e524173348849.jpg,240,240,Car,236,33,240,55
1fd80240046ef704_jpg.rf.e5d53954d9347e4050090dc3f79a22ad.jpg,240,240,Bus,202,190,239,240
df7ae805d8d405f6_jpg.rf.df5e4e7c792d756be57a40a453e72247.jpg,240,240,Car,0,137,40,211
90ddce2c65dec1cf_jpg.rf.d6239a912c43a49e619839cf04ae5ed9.jpg,240,240,Car,24,156,87,197
5e61a07f1d23ec8d_jpg.rf.e5fdd32e91e1b734f51e49ddf5dffc08.jpg,240,240,Ambulance,47,50,194,182
b2b2e93f1a010cc6_jpg.rf.e76b8c491382e4eb6b439893ca0ed6dd.jpg,240,240,Car,0,168,33,224
b2b2e93f1a010cc6_jpg.rf.e76b8c491382e4eb6b439893ca0ed6dd.jpg,240,240,Car,17,154,53,161
a3459377124924f2_jpg.rf.f4c7c1ef0b12f3f05ba3fd6791057988.jpg,240,240,Car,0,35,141,234
a3459377124924f2_jpg.rf.f4c7c1ef0b12f3f05ba3fd6791057988.jpg,240,240,Car,130,75,194,120
a3459377124924f2_jpg.rf.f4c7c1ef0b12f3f05ba3fd6791057988.jpg,240,240,Car,199,68,240,219
a3459377124924f2_jpg.rf.f4c7c1ef0b12f3f05ba3fd6791057988.jpg,240,240,Car,207,64,237,118
c68b78dcd33a89c0_jpg.rf.f546f5fa3771960042adbf0a40d60bb3.jpg,240,240,Car,19,202,62,224
c68b78dcd33a89c0_jpg.rf.f546f5fa3771960042adbf0a40d60bb3.jpg,240,240,Car,0,197,31,219
c68b78dcd33a89c0_jpg.rf.f546f5fa3771960042adbf0a40d60bb3.jpg,240,240,Car,175,199,204,219
c68b78dcd33a89c0_jpg.rf.f546f5fa3771960042adbf0a40d60bb3.jpg,240,240,Car,201,200,220,217
c68b78dcd33a89c0_jpg.rf.f546f5fa3771960042adbf0a40d60bb3.jpg,240,240,Car,217,197,234,215
479012386aa308fb_jpg.rf.e9dbc08a2094034c6ff3359342a1e051.jpg,240,240,Bus,13,26,214,227
ddd9751b7335badf_jpg.rf.d85489b39bc314e88b79ec81f6de6b38.jpg,240,240,Car,15,76,224,216
56eaa673deaa0765_jpg.rf.f21b89eee02f78f1dcb5e80ce1ca4871.jpg,240,240,Motorcycle,108,80,193,217
e667067350c180f2_jpg.rf.fdc2ef01532084fbc926057c919c2b3c.jpg,240,240,Bus,16,11,204,213
e667067350c180f2_jpg.rf.fdc2ef01532084fbc926057c919c2b3c.jpg,240,240,Bus,202,63,239,150
8a72cf2f25b0b187_jpg.rf.f3ab60f9417a7bfa661fee3946860293.jpg,240,240,Car,20,80,153,191
8a72cf2f25b0b187_jpg.rf.f3ab60f9417a7bfa661fee3946860293.jpg,240,240,Car,120,81,217,133
image_0514_jpg.rf.fc3baeef80f499f9d88f97a2301dcec0.jpg,240,240,Car,86,61,164,149
image_0514_jpg.rf.fc3baeef80f499f9d88f97a2301dcec0.jpg,240,240,Bus,14,44,70,78
image_0514_jpg.rf.fc3baeef80f499f9d88f97a2301dcec0.jpg,240,240,Car,196,64,216,81
image_0514_jpg.rf.fc3baeef80f499f9d88f97a2301dcec0.jpg,240,240,Car,151,56,195,102
image_0487_jpg.rf.e0dd042987938a6dbdc8d35aec9a9642.jpg,240,240,Car,89,71,187,176
image_0487_jpg.rf.e0dd042987938a6dbdc8d35aec9a9642.jpg,240,240,Truck,53,42,107,72
image_0487_jpg.rf.e0dd042987938a6dbdc8d35aec9a9642.jpg,240,240,Truck,173,44,213,98
image_0487_jpg.rf.e0dd042987938a6dbdc8d35aec9a9642.jpg,240,240,Car,0,53,21,92
3fd6655efb7421d7_jpg.rf.fabf65b01edd4e9be6d41103ef1299c2.jpg,240,240,Car,14,9,232,124
3fd6655efb7421d7_jpg.rf.fabf65b01edd4e9be6d41103ef1299c2.jpg,240,240,Car,89,181,221,217
94003454cbe9f9ca_jpg.rf.fb4cf6999cd34f09d1a15a3c9396a9ae.jpg,240,240,Car,59,137,86,174
94003454cbe9f9ca_jpg.rf.fb4cf6999cd34f09d1a15a3c9396a9ae.jpg,240,240,Car,28,133,35,142
2b06ed2955aa861d_jpg.rf.ed67ebcab827d2e71a6fd757f30de86b.jpg,240,240,Ambulance,17,52,217,226
17d99b801acab230_jpg.rf.e8654ba8e1ab48802eff11a947fd0a05.jpg,240,240,Motorcycle,102,103,133,142
c6942c8aa585dfeb_jpg.rf.eb1b8cd78e09dba98db9f94403d08e3a.jpg,240,240,Car,87,100,116,123
c6942c8aa585dfeb_jpg.rf.eb1b8cd78e09dba98db9f94403d08e3a.jpg,240,240,Car,146,173,169,203
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,0,62,55,151
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,74,63,183,156
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,163,59,175,76
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,57,61,71,78
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,32,64,47,77
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,46,65,57,78
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,173,61,196,87
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,167,61,186,88
image_0503_jpg.rf.e84727b8ab51f191a2b1963b1904355d.jpg,240,240,Car,184,63,228,107
a3a9d9452578defa_jpg.rf.e2d41370af1950e5711226d4f8e240a9.jpg,240,240,Bus,0,146,86,224
image_0502_jpg.rf.e2bd92d38f06c23c102f7cca02b9b1a1.jpg,240,240,Car,81,55,167,156
image_0502_jpg.rf.e2bd92d38f06c23c102f7cca02b9b1a1.jpg,240,240,Car,164,57,182,78
image_0502_jpg.rf.e2bd92d38f06c23c102f7cca02b9b1a1.jpg,240,240,Car,171,58,194,83
image_0502_jpg.rf.e2bd92d38f06c23c102f7cca02b9b1a1.jpg,240,240,Car,180,59,210,94
image_0502_jpg.rf.e2bd92d38f06c23c102f7cca02b9b1a1.jpg,240,240,Car,7,50,79,124
63ea081863347bfe_jpg.rf.e583f6325c431fa197d219a6ed4678ba.jpg,240,240,Motorcycle,1,4,240,233
63ea081863347bfe_jpg.rf.e583f6325c431fa197d219a6ed4678ba.jpg,240,240,Motorcycle,165,5,239,147
1e668423ae32ce6f_jpg.rf.e9044b31974d759098e6ec661168b4b9.jpg,240,240,Car,0,31,46,128
1e668423ae32ce6f_jpg.rf.e9044b31974d759098e6ec661168b4b9.jpg,240,240,Car,0,0,70,44
1e668423ae32ce6f_jpg.rf.e9044b31974d759098e6ec661168b4b9.jpg,240,240,Car,20,35,235,212
fca5c9c8f0276eff_jpg.rf.e3b7160fe5361d4bc8bccce904ab6b21.jpg,240,240,Car,0,141,35,184
6f276e419bd817e1_jpg.rf.ef9b349e2d4e1250f4c919a577b7e241.jpg,240,240,Motorcycle,31,91,212,223
6a03dd967d836a19_jpg.rf.ee28d5d5d86cb9fdc00aee18d5b48723.jpg,240,240,Truck,5,115,86,182
6a03dd967d836a19_jpg.rf.ee28d5d5d86cb9fdc00aee18d5b48723.jpg,240,240,Truck,85,144,115,171
1b9c5720266a6140_jpg.rf.ed882080be4b02df0a75f73a28880346.jpg,240,240,Ambulance,0,5,129,214
7ee15edb0c2a85a3_jpg.rf.e4fb588ecfd2d80212068c241b079620.jpg,240,240,Motorcycle,8,92,188,205
43dcff50b018f61c_jpg.rf.e43d4aaea6698c080333a1bcb1299e65.jpg,240,240,Car,1,162,103,237
43dcff50b018f61c_jpg.rf.e43d4aaea6698c080333a1bcb1299e65.jpg,240,240,Car,235,146,239,157
5c965b7eec9de038_jpg.rf.e52f95ed263016c8ae5e8776ecaf35a8.jpg,240,240,Bus,0,0,235,239
d24ca593fdb348fc_jpg.rf.e5373636b527c42dd821572def5d6c2f.jpg,240,240,Ambulance,28,78,91,145
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,58,92,66,111
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,64,90,96,138
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,85,104,152,216
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,90,85,107,106
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,97,106,191,237
f784a8f5b2e0edbc_jpg.rf.eb98bc1c394d4e9339fb0345ad3e918c.jpg,240,240,Car,119,94,143,115
9b57ee9468a373aa_jpg.rf.eafd27353fc9905c2b017c28bc8b8696.jpg,240,240,Bus,112,61,175,206
9b57ee9468a373aa_jpg.rf.eafd27353fc9905c2b017c28bc8b8696.jpg,240,240,Bus,85,143,92,155
9b57ee9468a373aa_jpg.rf.eafd27353fc9905c2b017c28bc8b8696.jpg,240,240,Car,63,162,82,178
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,1,53,35,84
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,187,48,239,138
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,136,74,185,126
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,18,50,123,156
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,134,87,239,239
0060021ac952f49f_jpg.rf.ef6d9a3c8163c47ed76e874820ed49f5.jpg,240,240,Truck,0,38,32,64
076317ab4c925aa9_jpg.rf.e323fd63a47434e325d49b326bf3d37e.jpg,240,240,Bus,0,0,107,239
076317ab4c925aa9_jpg.rf.e323fd63a47434e325d49b326bf3d37e.jpg,240,240,Bus,176,106,237,161
4d62b3eed8f04f21_jpg.rf.e4570c2fed12399d02b9628c94bca4df.jpg,240,240,Truck,4,71,233,186
823dc9232c0c68f9_jpg.rf.ed82b9e41ba0c6395ea5393afa384105.jpg,240,240,Truck,36,61,202,200
b3736bcf6bec5308_jpg.rf.e51cb339747bdc5f03d45c40d2c8774f.jpg,240,240,Bus,21,7,227,231
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,61,63,167,155
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,29,47,40,65
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,64,51,74,65
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,39,50,53,67
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,7,51,25,70
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,76,52,90,70
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,156,52,195,73
image_0495_jpg.rf.f1fd77dab22918a551498286c4bd4f43.jpg,240,240,Car,220,56,239,81
2b9ced539656ae78_jpg.rf.e7a9a238cc17f1bfdaf6957009cee8b6.jpg,240,240,Car,25,74,94,142
379423cf6bfdfa68_jpg.rf.f2415932d0ffce13dae4a61b920223d4.jpg,240,240,Bus,117,75,166,148
085f98b55ebd3fd7_jpg.rf.f01d5898ba03b6d2c92c5776963b3818.jpg,240,240,Car,25,72,204,188
8f28dbee29152679_jpg.rf.f072eeeccfcca96fbc69f4623a8adc6a.jpg,240,240,Car,22,23,202,219
8f28dbee29152679_jpg.rf.f072eeeccfcca96fbc69f4623a8adc6a.jpg,240,240,Car,0,18,84,154
8f28dbee29152679_jpg.rf.f072eeeccfcca96fbc69f4623a8adc6a.jpg,240,240,Car,74,43,89,57
8f28dbee29152679_jpg.rf.f072eeeccfcca96fbc69f4623a8adc6a.jpg,240,240,Car,89,44,96,58
8f28dbee29152679_jpg.rf.f072eeeccfcca96fbc69f4623a8adc6a.jpg,240,240,Car,197,46,239,81
b7cc71d4f2108d9c_jpg.rf.e375ac7aaa32b84f34eee59fa46f1596.jpg,240,240,Ambulance,125,70,195,132
7693ecc1e8107ba8_jpg.rf.f5dad0d95cff59d527b23b1a07860e3f.jpg,240,240,Ambulance,96,52,194,133
7693ecc1e8107ba8_jpg.rf.f5dad0d95cff59d527b23b1a07860e3f.jpg,240,240,Car,35,88,72,121
7693ecc1e8107ba8_jpg.rf.f5dad0d95cff59d527b23b1a07860e3f.jpg,240,240,Car,160,91,239,173
39fd1bb4a899e0e3_jpg.rf.f399d67535b4f16413e913e60b0c30f3.jpg,240,240,Motorcycle,145,167,185,203
e9318ed3c92c142b_jpg.rf.f233fed73ca289fe5f215d7d808b75a7.jpg,240,240,Car,11,85,36,172
e9318ed3c92c142b_jpg.rf.f233fed73ca289fe5f215d7d808b75a7.jpg,240,240,Car,21,29,240,239
image_0505_jpg.rf.f30dbe274faa2bb78f06f4c5b6946747.jpg,240,240,Car,96,63,176,141
image_0505_jpg.rf.f30dbe274faa2bb78f06f4c5b6946747.jpg,240,240,Car,51,58,76,83
image_0505_jpg.rf.f30dbe274faa2bb78f06f4c5b6946747.jpg,240,240,Car,168,57,219,111
4a11e1503e4317a1_jpg.rf.f0474dba19e499f3b58a0f11c0b7ada9.jpg,240,240,Bus,20,0,239,239
7eecf7ff2aaa158b_jpg.rf.f612bcd6d42cbf93e05e9ecbdd6c49b9.jpg,240,240,Truck,22,13,235,236
54b23021927a25d6_jpg.rf.f6672a52beb68371815271c5c773add1.jpg,240,240,Bus,43,0,239,239
1dbc8d811c800ef7_jpg.rf.f35edcb481105056b24cd4ab58ec6bd0.jpg,240,240,Ambulance,12,12,230,206
646a24cf7ab571e1_jpg.rf.f1261549ec9085512a1a9d5fbca14dfe.jpg,240,240,Truck,124,82,225,216
d8b725a5e406bf77_jpg.rf.f57151dc707efdb789fd1d72254ed40e.jpg,240,240,Bus,1,4,237,218
44e913fc3c81999f_jpg.rf.f87310c7a55e27892460fbef489334f7.jpg,240,240,Car,15,127,229,225
0053860714da4340_jpg.rf.f7f9ac5a61a34daf69457a7a2f73f74a.jpg,240,240,Ambulance,0,74,107,169
0053860714da4340_jpg.rf.f7f9ac5a61a34daf69457a7a2f73f74a.jpg,240,240,Ambulance,58,75,198,180
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Car,64,67,171,174
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Truck,86,52,103,73
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Car,199,62,222,84
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Car,24,58,60,88
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Truck,168,57,195,93
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Car,213,64,239,97
image_0458_jpg.rf.f7fab22eeae5ddbde01d1c84a3e09c29.jpg,240,240,Car,122,63,176,112
aef70378eeebbb14_jpg.rf.f912016165c0148d5ce433566fddde70.jpg,240,240,Motorcycle,18,10,224,204
3612859ad8f4b8ac_jpg.rf.f97f9608fb1bf885c8d7953d82aad581.jpg,240,240,Motorcycle,130,65,208,132
image_0511_jpg.rf.f7b323287063f39f91e8dd2838462873.jpg,240,240,Car,98,61,187,144
image_0511_jpg.rf.f7b323287063f39f91e8dd2838462873.jpg,240,240,Car,51,61,83,88
ccda9fe055e7fb14_jpg.rf.fc3ee24697ef6d6591c94b57cb96630c.jpg,240,240,Ambulance,75,19,238,222
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,49,45,193,174
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,33,47,74,99
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,171,59,215,113
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,194,58,205,63
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,202,63,220,92
f00ec0093e986e99_jpg.rf.fc1cd737dc8c2fdb8d6b2c2190336ada.jpg,240,240,Car,223,60,230,63
image_0498_jpg.rf.f8de4de6db9ac97c6f1619409dcf885b.jpg,240,240,Car,198,64,240,143
image_0498_jpg.rf.f8de4de6db9ac97c6f1619409dcf885b.jpg,240,240,Car,95,69,168,152
image_0498_jpg.rf.f8de4de6db9ac97c6f1619409dcf885b.jpg,240,240,Truck,74,53,99,73
image_0498_jpg.rf.f8de4de6db9ac97c6f1619409dcf885b.jpg,240,240,Car,165,59,189,85
image_0498_jpg.rf.f8de4de6db9ac97c6f1619409dcf885b.jpg,240,240,Car,2,64,75,125
e2389bfbb663fc99_jpg.rf.fecb0d4324d5a068dd4f7cc6b15aaee9.jpg,240,240,Car,5,10,231,236
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,0,77,44,94
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,1,76,65,109
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,2,62,106,125
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,22,81,146,157
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,68,86,227,215
7c4956f09516e64c_jpg.rf.fa0bfd3483582229e11d881632993931.jpg,240,240,Car,146,67,187,97
c094d0187caf81e3_jpg.rf.fc2d3ea12e52c9f608f4d79164dba69a.jpg,240,240,Ambulance,74,70,216,204
61b330a7098fba8b_jpg.rf.ff2942bc216bb429e6a0010763517938.jpg,240,240,Car,149,176,228,226
61b330a7098fba8b_jpg.rf.ff2942bc216bb429e6a0010763517938.jpg,240,240,Car,66,180,129,209
61b330a7098fba8b_jpg.rf.ff2942bc216bb429e6a0010763517938.jpg,240,240,Car,142,179,178,210
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Car,93,64,173,137
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Truck,89,57,107,71
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Car,169,58,181,72
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Car,37,57,78,81
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Car,214,63,239,91
image_0464_jpg.rf.f8735f3fff53a75b365873c12563a4f1.jpg,240,240,Car,175,63,215,106
b778de31063c80ef_jpg.rf.fea5e2b5afa7d258349c263bbfda9d2a.jpg,240,240,Truck,1,146,35,198
7a1305c8e808290c_jpg.rf.feef572ee486b106d88726da7e957523.jpg,240,240,Car,0,186,39,202
7a1305c8e808290c_jpg.rf.feef572ee486b106d88726da7e957523.jpg,240,240,Car,0,189,42,225
7a1305c8e808290c_jpg.rf.feef572ee486b106d88726da7e957523.jpg,240,240,Car,198,181,240,223
878749c0431be08b_jpg.rf.fe5d675e94a34e6e9533d9e1a3955bf6.jpg,240,240,Motorcycle,30,48,212,183
6704ff10a79cf50f_jpg.rf.ffc2d9954a7f43590c71d1d83533d1f2.jpg,240,240,Ambulance,0,41,46,187
6704ff10a79cf50f_jpg.rf.ffc2d9954a7f43590c71d1d83533d1f2.jpg,240,240,Ambulance,43,36,198,211
6704ff10a79cf50f_jpg.rf.ffc2d9954a7f43590c71d1d83533d1f2.jpg,240,240,Ambulance,179,54,240,178
73eecdcf3e8b2d0a_jpg.rf.fa6c6c3e44b2296c7e40846e61b08be9.jpg,240,240,Ambulance,52,43,171,226
33f44ac135f3aef7_jpg.rf.fc35044f9c8b8e040c1726365172027a.jpg,240,240,Car,0,49,31,78
33f44ac135f3aef7_jpg.rf.fc35044f9c8b8e040c1726365172027a.jpg,240,240,Car,22,56,225,177
image_0524_jpg.rf.fa25e214bcf7934e34be4addff4b1882.jpg,240,240,Car,85,71,169,166
